Customer,State Code,Coverage,Education,Accident Date,Report Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Policy Type,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
IF30418,MO,Basic,Master,1/5/2015,23/12/2016,Employed,F,34990,Rural,Single,Personal Auto,Hail,Web,42.689135,Four-Door Car,Medsize
QH51455,NE,Premium,College,9/2/2011,19/7/2013,Unemployed,M,0,Suburban,Married,Personal Auto,Hail,Agent,513.6,Four-Door Car,Medsize
UZ60774,OK,Extended,Bachelor,7/4/2016,17/3/2017,Unemployed,F,0,Suburban,Single,Personal Auto,Hail,Branch,626.4,Four-Door Car,Medsize
AD63766,IA,Extended,Bachelor,19/4/2012,12/3/2013,Unemployed,M,0,Suburban,Married,Personal Auto,Scratch/Dent,Branch,388.8,Two-Door Car,Large
MN19541,NE,Basic,College,10/12/2011,23/3/2012,Unemployed,M,0,Suburban,Single,Personal Auto,Hail,Web,393.215919,Four-Door Car,Medsize
SF38922,IA,Basic,College,14/5/2012,5/10/2014,Employed,M,33760,Rural,Married,Personal Auto,Collision,Branch,123.491865,SUV,Medsize
ST91578,MO,Extended,Master,10/3/2016,1/9/2017,Unemployed,M,0,Rural,Divorced,Personal Auto,Scratch/Dent,Call Center,144.776935,Four-Door Car,Medsize
AP52565,NE,Extended,High School or Below,24/7/2016,29/5/2017,Employed,F,70328,Urban,Married,Corporate Auto,Other,Branch,293.227028,Four-Door Car,Medsize
BT68954,IA,Extended,Bachelor,5/3/2010,1/1/2012,Unemployed,M,0,Suburban,Single,Special Auto,Collision,Agent,712.8,Four-Door Car,Medsize
NU93648,NE,Basic,Bachelor,13/12/2015,11/11/2016,Unemployed,M,0,Urban,Married,Corporate Auto,Collision,Call Center,243.208647,Two-Door Car,Medsize
OU60143,IA,Extended,Bachelor,31/12/2012,12/9/2015,Employed,F,60021,Suburban,Married,Corporate Auto,Hail,Agent,882.871945,Four-Door Car,Small
EC51047,MO,Extended,Bachelor,2/12/2013,23/4/2017,Employed,F,31991,Suburban,Single,Personal Auto,Hail,Agent,548.321886,Four-Door Car,Small
EV46476,MO,Basic,Bachelor,1/10/2013,27/8/2017,Disabled,M,20169,Suburban,Married,Personal Auto,Collision,Web,537.6,SUV,Small
HB59616,KS,Basic,College,6/9/2017,15/9/2017,Unemployed,F,0,Suburban,Single,Personal Auto,Collision,Agent,307.2,Two-Door Car,Large
RA34556,MO,Basic,High School or Below,22/5/2014,12/12/2015,Disabled,M,20178,Suburban,Divorced,Corporate Auto,Collision,Branch,331.2,Four-Door Car,Medsize
NB87421,NE,Premium,High School or Below,1/11/2011,14/5/2013,Employed,M,78189,Rural,Married,Corporate Auto,Scratch/Dent,Agent,99.143241,Four-Door Car,Medsize
HR64765,KS,Extended,High School or Below,10/11/2010,20/4/2017,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Branch,1756.8,Luxury Car,Small
FM70419,IA,Basic,College,26/6/2016,31/1/2017,Unemployed,M,0,Suburban,Single,Personal Auto,Scratch/Dent,Web,518.4,Four-Door Car,Medsize
GX51965,MO,Basic,High School or Below,9/2/2012,3/3/2016,Employed,M,95697,Rural,Married,Personal Auto,Hail,Agent,178.006524,Sports Car,Medsize
OS75351,IA,Basic,College,8/12/2011,24/11/2015,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Branch,425.266308,Four-Door Car,Medsize
TU25694,IA,Basic,High School or Below,15/7/2014,15/3/2015,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Call Center,504,Four-Door Car,Medsize
JS90115,OK,Basic,High School or Below,7/8/2016,14/9/2016,Employed,F,64559,Rural,Divorced,Personal Auto,Scratch/Dent,Agent,107.538749,Four-Door Car,Medsize
KW93227,KS,Basic,College,13/4/2012,26/1/2014,Employed,M,58149,Suburban,Married,Special Auto,Collision,Branch,292.8,Four-Door Car,Small
SU41739,MO,Extended,College,1/4/2014,18/6/2016,Unemployed,M,0,Urban,Married,Personal Auto,Collision,Branch,473.469932,SUV,Small
TV75816,IA,Basic,High School or Below,16/9/2011,11/10/2011,Employed,M,70911,Suburban,Single,Corporate Auto,Hail,Agent,302.4,Two-Door Car,Medsize
RS54064,KS,Basic,High School or Below,7/1/2010,18/6/2014,Employed,M,78337,Rural,Divorced,Corporate Auto,Collision,Branch,36.285512,Two-Door Car,Medsize
OB63331,NE,Basic,Doctor,15/12/2011,30/12/2015,Employed,F,50397,Suburban,Married,Corporate Auto,Hail,Web,350.65008,Four-Door Car,Small
TI58610,NE,Basic,Master,10/11/2010,12/7/2014,Employed,F,51199,Suburban,Divorced,Corporate Auto,Collision,Branch,355.2,Four-Door Car,Small
TJ82551,OK,Premium,Bachelor,5/9/2012,9/2/2013,Employed,F,46928,Suburban,Married,Personal Auto,Other,Web,631.402071,Four-Door Car,Medsize
ZO43755,IA,Basic,Master,25/11/2011,15/11/2013,Disabled,F,23879,Suburban,Married,Corporate Auto,Collision,Branch,635.64283,SUV,Medsize
VG16827,MO,Basic,Master,24/10/2010,26/5/2014,Employed,F,79487,Suburban,Divorced,Personal Auto,Hail,Branch,547.2,SUV,Medsize
KJ48497,IA,Basic,High School or Below,23/7/2013,19/9/2016,Unemployed,F,0,Suburban,Single,Personal Auto,Collision,Agent,850.593038,SUV,Medsize
NA27429,OK,Extended,High School or Below,19/8/2014,25/1/2016,Employed,F,82477,Suburban,Married,Personal Auto,Hail,Agent,432,Two-Door Car,Large
AZ38648,KS,Basic,Master,2/5/2011,18/12/2016,Retired,F,21514,Urban,Married,Personal Auto,Collision,Agent,257.248789,Two-Door Car,Medsize
SR53077,OK,Basic,High School or Below,17/5/2011,27/7/2014,Employed,F,57231,Urban,Married,Personal Auto,Hail,Branch,305.117221,Four-Door Car,Medsize
UO12263,IA,Basic,High School or Below,25/5/2010,28/1/2014,Unemployed,F,0,Suburban,Married,Corporate Auto,Collision,Agent,331.2,Four-Door Car,Medsize
BC86800,MO,Extended,Bachelor,9/8/2010,1/8/2017,Employed,F,84598,Suburban,Married,Personal Auto,Other,Call Center,639.267653,Two-Door Car,Small
ZQ28996,OK,Basic,College,8/10/2012,27/5/2013,Employed,M,48895,Urban,Married,Corporate Auto,Collision,Web,325.009146,Four-Door Car,Large
JI42730,NE,Extended,High School or Below,18/9/2010,27/7/2014,Employed,M,84493,Suburban,Married,Personal Auto,Other,Agent,441.6,Four-Door Car,Small
VF21170,MO,Basic,Bachelor,4/12/2016,5/1/2017,Employed,F,37277,Urban,Married,Personal Auto,Collision,Agent,417.72438,SUV,Medsize
MP25903,IA,Basic,High School or Below,21/2/2010,13/8/2010,Unemployed,M,0,Suburban,Married,Personal Auto,Hail,Agent,497.392925,Two-Door Car,Small
YH24323,MO,Basic,College,6/2/2011,19/12/2011,Medical Leave,F,14906,Suburban,Married,Corporate Auto,Hail,Branch,421.632668,Four-Door Car,Small
XB86235,NE,Basic,Doctor,22/9/2015,24/4/2017,Disabled,M,14710,Suburban,Single,Personal Auto,Scratch/Dent,Agent,537.6,Sports Car,Medsize
WR53191,MO,Extended,Bachelor,21/4/2016,4/4/2017,Employed,F,20656,Suburban,Single,Corporate Auto,Collision,Web,706.114237,SUV,Medsize
UM83813,IA,Basic,Bachelor,11/6/2014,24/2/2017,Unemployed,F,0,Suburban,Single,Personal Auto,Scratch/Dent,Web,1396.8,Luxury SUV,Small
JW45704,MO,Basic,Bachelor,7/8/2013,18/12/2016,Unemployed,M,0,Suburban,Married,Personal Auto,Scratch/Dent,Agent,431.768752,Four-Door Car,Medsize
PV26437,MO,Basic,Bachelor,3/8/2016,18/7/2017,Employed,F,57777,Urban,Married,Corporate Auto,Collision,Agent,273.879927,Four-Door Car,Medsize
AX39008,IA,Basic,Bachelor,16/10/2012,14/1/2013,Employed,M,80409,Urban,Divorced,Personal Auto,Scratch/Dent,Call Center,262.984836,Two-Door Car,Medsize
DJ52170,MO,Basic,High School or Below,6/7/2010,21/8/2014,Employed,M,73168,Suburban,Married,Special Auto,Hail,Agent,425.800112,Four-Door Car,Medsize
RM34371,OK,Basic,Bachelor,12/9/2017,18/9/2017,Unemployed,F,0,Suburban,Married,Personal Auto,Scratch/Dent,Branch,345.345026,Two-Door Car,Medsize
TZ65661,MO,Basic,College,30/10/2012,6/5/2015,Employed,F,32437,Suburban,Married,Corporate Auto,Other,Branch,331.2,Two-Door Car,Small
YD74214,MO,Extended,College,15/6/2012,9/11/2012,Employed,F,94903,Suburban,Married,Personal Auto,Hail,Agent,451.2,Two-Door Car,Small
AR99766,OK,Basic,Bachelor,24/9/2015,8/2/2017,Employed,F,82534,Rural,Single,Personal Auto,Collision,Agent,4.23752,SUV,Medsize
ZA30025,NE,Extended,Bachelor,18/5/2014,11/8/2017,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Call Center,1215.970113,SUV,Medsize
IE85867,NE,Premium,High School or Below,20/7/2012,20/5/2014,Employed,F,46587,Suburban,Divorced,Personal Auto,Collision,Call Center,571.2,Four-Door Car,Medsize
XK52242,MO,Extended,Bachelor,12/11/2015,8/4/2017,Employed,M,32245,Rural,Married,Personal Auto,Hail,Agent,257.502471,SUV,Medsize
RP12388,NE,Basic,Bachelor,10/2/2012,25/11/2015,Employed,M,39886,Urban,Married,Personal Auto,Scratch/Dent,Web,290.359207,Two-Door Car,Medsize
TP30316,MO,Basic,College,2/6/2010,22/12/2012,Employed,M,79157,Rural,Married,Corporate Auto,Hail,Agent,117.781906,Two-Door Car,Small
RS60249,IA,Basic,Bachelor,28/4/2011,8/5/2017,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Branch,446.4,Two-Door Car,Medsize
AL50693,IA,Basic,Bachelor,20/3/2010,11/11/2016,Unemployed,M,0,Suburban,Married,Corporate Auto,Hail,Agent,660.430456,SUV,Medsize
SH36838,NE,Basic,High School or Below,18/10/2011,23/11/2013,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Branch,532.8,Four-Door Car,Medsize
CV44550,NE,Premium,College,7/4/2012,22/7/2015,Unemployed,M,0,Suburban,Single,Corporate Auto,Collision,Call Center,964.51598,Four-Door Car,Small
YO23637,KS,Basic,College,20/6/2010,6/8/2014,Unemployed,M,0,Suburban,Single,Special Auto,Collision,Branch,759.285255,Two-Door Car,Medsize
AJ32539,IA,Basic,Bachelor,17/9/2015,13/3/2016,Employed,M,25860,Suburban,Married,Personal Auto,Hail,Web,345.6,Four-Door Car,Medsize
VQ48245,KS,Extended,Master,16/4/2015,21/9/2016,Employed,F,77882,Suburban,Married,Personal Auto,Scratch/Dent,Web,379.2,Four-Door Car,Small
ID15010,IA,Extended,Doctor,22/2/2017,30/6/2017,Employed,M,24164,Suburban,Divorced,Personal Auto,Hail,Agent,657.6,Sports Car,Medsize
RH28799,NE,Basic,College,4/4/2017,18/9/2017,Unemployed,M,0,Suburban,Single,Personal Auto,Hail,Call Center,341.329847,Four-Door Car,Medsize
WC72942,IA,Extended,High School or Below,1/10/2011,24/3/2012,Employed,M,66169,Rural,Married,Personal Auto,Other,Web,156.429591,Two-Door Car,Small
HT92952,MO,Basic,Bachelor,26/1/2011,2/5/2011,Employed,M,82664,Rural,Married,Corporate Auto,Hail,Agent,133.425609,SUV,Medsize
LR82110,OK,Basic,Doctor,10/8/2015,26/6/2017,Medical Leave,F,23638,Suburban,Married,Personal Auto,Scratch/Dent,Web,489.6,SUV,Medsize
JE19783,NE,Extended,Bachelor,12/3/2017,31/5/2017,Employed,M,26436,Suburban,Divorced,Personal Auto,Hail,Branch,398.4,Two-Door Car,Small
MX97096,OK,Extended,College,15/10/2015,30/7/2016,Unemployed,F,0,Suburban,Single,Personal Auto,Collision,Branch,374.4,Four-Door Car,Medsize
TD51026,NE,Basic,Bachelor,22/4/2013,29/9/2016,Medical Leave,M,13154,Suburban,Married,Personal Auto,Collision,Branch,489.6,SUV,Medsize
SD75391,MO,Basic,Master,8/7/2013,27/6/2016,Retired,F,24173,Urban,Married,Personal Auto,Scratch/Dent,Web,181.468292,Four-Door Car,Medsize
CN29830,MO,Basic,High School or Below,28/7/2015,19/6/2016,Employed,M,26689,Suburban,Married,Corporate Auto,Scratch/Dent,Agent,424.711758,Four-Door Car,Medsize
RV52244,NE,Basic,Bachelor,2/11/2014,23/1/2016,Employed,F,31357,Rural,Married,Personal Auto,Hail,Branch,2.016239,Four-Door Car,Medsize
WA59097,IA,Basic,College,6/12/2016,20/6/2017,Employed,F,40417,Rural,Married,Personal Auto,Scratch/Dent,Agent,130.303439,Four-Door Car,Large
TV23956,KS,Basic,High School or Below,26/6/2015,18/11/2016,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Agent,453.6,Four-Door Car,Small
XQ81794,NE,Basic,High School or Below,23/4/2011,15/6/2014,Employed,M,93872,Urban,Married,Personal Auto,Other,Web,206.495442,Four-Door Car,Medsize
BB21794,IA,Basic,Bachelor,19/11/2011,13/1/2013,Employed,F,29853,Rural,Single,Personal Auto,Collision,Agent,76.586018,Four-Door Car,Medsize
HC63693,NE,Extended,College,6/6/2011,14/7/2012,Employed,F,88049,Suburban,Single,Corporate Auto,Collision,Branch,567.065802,Two-Door Car,Medsize
KJ55021,KS,Basic,College,28/12/2014,10/12/2015,Disabled,F,29111,Suburban,Married,Personal Auto,Collision,Branch,302.4,Four-Door Car,Medsize
HX45529,IA,Extended,Master,2/12/2011,11/5/2014,Employed,M,37282,Urban,Married,Personal Auto,Hail,Branch,222.508607,Four-Door Car,Small
XY78443,NE,Basic,College,14/7/2013,29/7/2014,Unemployed,F,0,Suburban,Single,Personal Auto,Other,Agent,297.6,Two-Door Car,Medsize
KQ38375,MO,Extended,Bachelor,26/2/2016,22/7/2017,Unemployed,F,0,Suburban,Married,Personal Auto,Collision,Call Center,945.169882,SUV,Medsize
HC66205,KS,Extended,High School or Below,4/8/2013,25/7/2017,Employed,M,58248,Rural,Married,Corporate Auto,Scratch/Dent,Branch,134.371323,Four-Door Car,Large
KF62288,IA,Extended,High School or Below,3/11/2013,21/4/2015,Unemployed,F,0,Suburban,Single,Special Auto,Collision,Call Center,942.277602,Two-Door Car,Large
YE46109,NE,Extended,College,25/5/2014,1/6/2017,Medical Leave,F,26367,Rural,Married,Personal Auto,Collision,Branch,105.991559,SUV,Small
TT30338,NE,Basic,Master,5/2/2013,3/12/2014,Employed,F,89586,Suburban,Married,Personal Auto,Other,Call Center,302.4,Four-Door Car,Medsize
MC22692,KS,Extended,High School or Below,9/4/2014,1/1/2015,Employed,F,86642,Urban,Married,Personal Auto,Collision,Branch,234.057985,Two-Door Car,Small
FW17421,KS,Extended,High School or Below,9/4/2015,25/5/2015,Employed,F,24959,Suburban,Married,Corporate Auto,Hail,Call Center,640.8,Four-Door Car,Large
KE83023,IA,Extended,Bachelor,19/8/2015,18/10/2016,Employed,M,27279,Suburban,Married,Personal Auto,Collision,Branch,770.227699,SUV,Medsize
HT96569,IA,Basic,Bachelor,16/3/2014,25/6/2015,Employed,M,57117,Suburban,Married,Personal Auto,Other,Branch,321.6,Four-Door Car,Small
GO27855,IA,Extended,College,18/5/2016,17/9/2017,Employed,F,64600,Rural,Married,Personal Auto,Hail,Web,168.28738,Four-Door Car,Small
UX71974,MO,Basic,College,26/10/2016,8/3/2017,Employed,M,42218,Rural,Divorced,Personal Auto,Collision,Call Center,212.130344,Luxury Car,Small
QT97406,NE,Extended,Bachelor,14/2/2017,3/3/2017,Employed,M,32869,Rural,Married,Corporate Auto,Collision,Web,117.467331,Two-Door Car,Large
QQ37605,KS,Basic,Master,11/7/2014,12/7/2014,Employed,F,26047,Urban,Married,Personal Auto,Hail,Branch,187.903224,Four-Door Car,Medsize
BL79888,IA,Basic,High School or Below,3/2/2014,27/2/2017,Employed,F,20090,Suburban,Married,Personal Auto,Hail,Agent,523.2,Sports Car,Medsize
WF91295,IA,Basic,High School or Below,3/11/2015,20/1/2016,Disabled,F,11904,Suburban,Single,Personal Auto,Collision,Web,292.8,Two-Door Car,Small
NQ92014,MO,Basic,High School or Below,17/9/2012,20/9/2014,Unemployed,F,0,Suburban,Single,Personal Auto,Hail,Web,763.2,SUV,Medsize
RP33869,KS,Basic,Bachelor,26/9/2011,3/6/2012,Employed,F,49467,Suburban,Divorced,Personal Auto,Collision,Call Center,413.695258,Two-Door Car,Small
TS31001,IA,Basic,Bachelor,19/5/2012,16/7/2015,Employed,M,55705,Rural,Divorced,Personal Auto,Hail,Branch,149.90747,SUV,Medsize
NE58217,IA,Premium,Bachelor,10/12/2014,6/2/2015,Employed,F,83560,Rural,Married,Corporate Auto,Collision,Agent,276.048405,Four-Door Car,Large
BV57364,NE,Basic,College,4/4/2016,29/9/2016,Employed,M,50825,Urban,Married,Personal Auto,Collision,Agent,369.614729,SUV,Medsize
FS84707,OK,Basic,Doctor,23/4/2012,25/1/2016,Employed,F,82108,Rural,Divorced,Personal Auto,Other,Web,52.804096,Four-Door Car,Small
AN80983,IA,Basic,College,13/6/2011,21/5/2015,Employed,M,85721,Suburban,Married,Corporate Auto,Other,Web,312,Four-Door Car,Medsize
UU84036,MO,Basic,High School or Below,22/2/2012,17/11/2013,Employed,M,59597,Urban,Married,Special Auto,Collision,Agent,222.791933,Two-Door Car,Medsize
XQ51968,MO,Extended,High School or Below,18/6/2014,21/2/2017,Unemployed,M,0,Suburban,Single,Corporate Auto,Collision,Agent,407.440238,Two-Door Car,Medsize
CY59740,MO,Basic,High School or Below,12/7/2013,26/1/2017,Unemployed,M,0,Suburban,Married,Corporate Auto,Hail,Branch,350.4,Four-Door Car,Small
XT58648,NE,Basic,High School or Below,2/8/2015,9/4/2016,Employed,F,64125,Urban,Married,Personal Auto,Hail,Branch,369.818708,SUV,Large
WZ63975,MO,Basic,High School or Below,18/7/2013,21/8/2015,Medical Leave,F,22319,Suburban,Married,Personal Auto,Collision,Agent,302.4,Two-Door Car,Small
RQ72272,NE,Basic,College,1/8/2017,24/8/2017,Employed,M,94304,Urban,Divorced,Personal Auto,Hail,Call Center,182.815897,Two-Door Car,Medsize
FR34560,IA,Basic,Master,3/2/2012,6/3/2013,Medical Leave,F,17193,Suburban,Divorced,Corporate Auto,Collision,Web,316.8,Four-Door Car,Medsize
EF99768,MO,Basic,High School or Below,22/7/2011,23/5/2016,Employed,F,37800,Suburban,Divorced,Corporate Auto,Hail,Call Center,662.715218,SUV,Large
LW50691,OK,Premium,College,27/6/2016,26/11/2016,Employed,F,96269,Rural,Divorced,Personal Auto,Hail,Web,58.776508,Four-Door Car,Medsize
EP34249,IA,Basic,College,18/7/2010,5/1/2013,Employed,M,28432,Suburban,Married,Corporate Auto,Hail,Branch,612.300581,SUV,Small
DQ54144,NE,Basic,High School or Below,31/8/2014,22/9/2017,Unemployed,F,0,Suburban,Married,Personal Auto,Collision,Agent,566.4,SUV,Small
SE62920,MO,Basic,Bachelor,5/7/2017,22/7/2017,Employed,M,63909,Rural,Married,Personal Auto,Hail,Branch,206.911942,SUV,Medsize
PL54420,NE,Basic,Bachelor,24/9/2017,24/9/2017,Employed,F,33190,Suburban,Divorced,Personal Auto,Collision,Web,508.8,SUV,Medsize
QG22665,NE,Basic,College,16/6/2011,13/10/2015,Employed,M,43723,Suburban,Married,Personal Auto,Hail,Agent,316.8,Four-Door Car,Small
LJ59940,OK,Basic,High School or Below,15/10/2012,16/2/2013,Unemployed,F,0,Suburban,Divorced,Corporate Auto,Hail,Agent,685.12694,Four-Door Car,Medsize
AV17528,OK,Basic,High School or Below,25/2/2017,21/3/2017,Employed,F,42600,Suburban,Married,Personal Auto,Hail,Branch,660.136987,Sports Car,Medsize
ZU88796,NE,Basic,Bachelor,31/5/2013,30/4/2016,Employed,F,87802,Urban,Married,Personal Auto,Hail,Agent,173.899238,Four-Door Car,Small
SD96596,KS,Extended,High School or Below,3/7/2013,26/4/2016,Employed,F,34087,Urban,Single,Personal Auto,Collision,Branch,889.518521,Luxury SUV,Medsize
LT98784,IA,Basic,Master,10/5/2012,11/9/2015,Medical Leave,M,18129,Suburban,Single,Personal Auto,Collision,Agent,364.695093,Four-Door Car,Medsize
OQ45659,NE,Premium,College,14/8/2016,23/8/2016,Employed,F,45431,Suburban,Married,Personal Auto,Hail,Branch,556.8,Four-Door Car,Medsize
ZS66375,MO,Basic,Bachelor,7/10/2012,7/1/2014,Unemployed,F,0,Suburban,Single,Personal Auto,Collision,Agent,511.2,Four-Door Car,Medsize
EJ67407,NE,Premium,High School or Below,1/10/2010,28/5/2012,Employed,M,95191,Urban,Divorced,Corporate Auto,Hail,Agent,316.111035,Four-Door Car,Medsize
JD19036,NE,Extended,Master,3/2/2012,14/6/2012,Employed,F,41671,Urban,Single,Personal Auto,Collision,Agent,570.388228,SUV,Medsize
YO11701,IA,Basic,High School or Below,12/1/2013,22/5/2014,Employed,M,53231,Suburban,Married,Personal Auto,Other,Call Center,484.8,SUV,Small
KO73340,IA,Basic,College,11/7/2016,6/1/2017,Employed,M,77299,Rural,Married,Personal Auto,Hail,Branch,151.872106,Four-Door Car,Medsize
BV53716,IA,Basic,High School or Below,26/5/2016,24/6/2017,Employed,F,93348,Rural,Married,Personal Auto,Hail,Call Center,108.567965,Four-Door Car,Medsize
CV95479,MO,Premium,Bachelor,29/12/2013,21/7/2014,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Agent,770.4,Four-Door Car,Small
OZ97304,NE,Extended,High School or Below,10/9/2016,4/6/2017,Unemployed,F,0,Suburban,Single,Corporate Auto,Scratch/Dent,Call Center,374.4,Four-Door Car,Medsize
RE63028,OK,Extended,High School or Below,14/8/2010,22/7/2013,Employed,F,87210,Urban,Single,Personal Auto,Scratch/Dent,Call Center,353.592003,Four-Door Car,Medsize
LN37854,NE,Basic,College,4/10/2016,26/1/2017,Unemployed,F,0,Suburban,Single,Personal Auto,Hail,Call Center,525.6,Four-Door Car,Small
MU76701,KS,Extended,College,7/7/2017,21/7/2017,Employed,F,62445,Suburban,Married,Personal Auto,Hail,Call Center,681.167228,Four-Door Car,Small
VI66513,MO,Extended,High School or Below,14/8/2012,22/3/2015,Employed,M,20009,Suburban,Single,Corporate Auto,Hail,Branch,987.122788,Four-Door Car,Small
EB30823,MO,Basic,College,15/7/2010,1/10/2014,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Call Center,482.4,Four-Door Car,Medsize
DQ19343,MO,Basic,High School or Below,4/2/2010,21/6/2013,Employed,F,57925,Urban,Single,Corporate Auto,Collision,Agent,204.620759,Two-Door Car,Medsize
SB61617,MO,Basic,Master,14/3/2017,20/4/2017,Employed,M,39910,Suburban,Single,Personal Auto,Collision,Call Center,561.499579,SUV,Medsize
DY92795,IA,Extended,Bachelor,12/2/2011,11/2/2016,Employed,F,83252,Suburban,Married,Personal Auto,Hail,Call Center,384,Four-Door Car,Medsize
WZ92405,OK,Basic,College,1/1/2010,23/6/2014,Employed,F,31723,Urban,Married,Personal Auto,Hail,Branch,242.628654,Two-Door Car,Medsize
WL21375,NE,Premium,High School or Below,5/3/2012,24/3/2014,Unemployed,F,0,Suburban,Married,Personal Auto,Collision,Call Center,747.658769,Four-Door Car,Medsize
KL83882,OK,Extended,Bachelor,22/2/2010,22/11/2016,Employed,F,72661,Suburban,Married,Personal Auto,Collision,Branch,398.4,Four-Door Car,Small
ET87938,IA,Basic,College,3/9/2012,9/2/2013,Retired,M,24711,Suburban,Divorced,Personal Auto,Collision,Call Center,362.989533,Two-Door Car,Small
